Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Mitotic G2-G2 M Phases	9/186	0.4297740123067458	0.7036347197954966	0	0	1.109857064750449	0.9372695867427181	PPME1;ODF2;TUBB1;E2F3;HMMR;PPP1R12B;TP53;SKP1;RBX1
Signaling by NOTCH	10/209	0.4348269015384596	0.7110698742805398	0	0	1.0968336492149329	0.9134510201395778	NCSTN;TACC3;PSEN2;CNTN1;E2F3;PSEN1;TP53;EGFR;SKP1;RBX1
Hedgehog 'Off' State	5/99	0.4391076730033202	0.714963037148947	0	0	1.1607578567245755	0.9553160516671991	IFT52;TUBB1;GNAS;SKP1;RBX1
Downregulation of ERBB2 ERBB3 Signaling	1/13	0.44183686972010466	0.714963037148947	0	0	1.8180175038051751	1.4849831275557819	ERBB3
ERKs Are Inactivated	1/13	0.44183686972010466	0.714963037148947	0	0	1.8180175038051751	1.4849831275557819	MAPK3
IRF3-mediated Induction of Type I IFN	1/13	0.44183686972010466	0.714963037148947	0	0	1.8180175038051751	1.4849831275557819	NLRP4
NF-kB Activation Through FADD RIP-1 Pathway Mediated by Caspase-8 and -10	1/13	0.44183686972010466	0.714963037148947	0	0	1.8180175038051751	1.4849831275557819	IKBKB
POU5F1 (OCT4), SOX2, NANOG Activate Genes Related to Proliferation	1/13	0.44183686972010466	0.714963037148947	0	0	1.8180175038051751	1.4849831275557819	FGF2
Synthesis of PE	1/13	0.44183686972010466	0.714963037148947	0	0	1.8180175038051751	1.4849831275557819	ETNPPL
TRAF6 Mediated IRF7 Activation in TLR7 8 or 9 Signaling	1/13	0.44183686972010466	0.714963037148947	0	0	1.8180175038051751	1.4849831275557819	MYD88
Ubiquinol Biosynthesis	1/13	0.44183686972010466	0.714963037148947	0	0	1.8180175038051751	1.4849831275557819	COQ6
Metabolic Disorders of Biological Oxidation Enzymes	2/34	0.4429421065421348	0.7150865599228424	0	0	1.3636428571428572	1.1104364729723195	GCLC;OPLAH
RIPK1-mediated Regulated Necrosis	2/34	0.4429421065421348	0.7150865599228424	0	0	1.3636428571428572	1.1104364729723195	XIAP;TNFRSF10A
Costimulation by the CD28 Family	4/78	0.44828268461753823	0.722031206973787	0	0	1.1794681279217363	0.9463241410779525	CD4;PDPK1;BTLA;GRB2
Regulation of Insulin Secretion	4/78	0.44828268461753823	0.722031206973787	0	0	1.1794681279217363	0.9463241410779525	CHRM3;GNAS;CACNA2D2;CACNA1D
CD28 Co-Stimulation	2/35	0.45784294713077645	0.7340273316168158	0	0	1.3222510822510822	1.0329809751879862	PDPK1;GRB2
Lysosome Vesicle Biogenesis	2/35	0.45784294713077645	0.7340273316168158	0	0	1.3222510822510822	1.0329809751879862	APP;CTSZ
Negative Regulators of DDX58 IFIH1 Signaling	2/35	0.45784294713077645	0.7340273316168158	0	0	1.3222510822510822	1.0329809751879862	CYLD;ATG5
Transcriptional Regulation by NPAS4	2/35	0.45784294713077645	0.7340273316168158	0	0	1.3222510822510822	1.0329809751879862	NR3C1;MAPK3
AKT Phosphorylates Targets in the Cytosol	1/14	0.4663281933561732	0.7382644518964474	0	0	1.678082191780822	1.2801512035138911	AKT1S1
Golgi Cisternae Pericentriolar Stack Reorganization	1/14	0.4663281933561732	0.7382644518964474	0	0	1.678082191780822	1.2801512035138911	MAPK3
IRAK1 Recruits IKK Complex	1/14	0.4663281933561732	0.7382644518964474	0	0	1.678082191780822	1.2801512035138911	IKBKB
IRAK1 Recruits IKK Complex Upon TLR7 8 or 9 Stimulation	1/14	0.4663281933561732	0.7382644518964474	0	0	1.678082191780822	1.2801512035138911	IKBKB
LGI-ADAM Interactions	1/14	0.4663281933561732	0.7382644518964474	0	0	1.678082191780822	1.2801512035138911	CACNG2
Methylation	1/14	0.4663281933561732	0.7382644518964474	0	0	1.678082191780822	1.2801512035138911	CYP1A2
PTK6 Regulates RHO GTPases, RAS GTPase and MAP Kinases	1/14	0.4663281933561732	0.7382644518964474	0	0	1.678082191780822	1.2801512035138911	BCAR1
Regulation of NPAS4 Gene Expression	1/14	0.4663281933561732	0.7382644518964474	0	0	1.678082191780822	1.2801512035138911	NR3C1
Regulation of TBK1, IKK? (IKBKE)-mediated Activation of IRF3, IRF7	1/14	0.4663281933561732	0.7382644518964474	0	0	1.678082191780822	1.2801512035138911	LY96
Retrograde Neurotrophin Signalling	1/14	0.4663281933561732	0.7382644518964474	0	0	1.678082191780822	1.2801512035138911	NTRK1
SHC1 Events in ERBB4 Signaling	1/14	0.4663281933561732	0.7382644518964474	0	0	1.678082191780822	1.2801512035138911	GRB2
RHO GTPases Activate WASPs and WAVEs	2/36	0.47250978542653344	0.7455035207070164	0	0	1.283294117647059	0.9620815221601602	GRB2;MAPK3
Regulation of TP53 Degradation	2/36	0.47250978542653344	0.7455035207070164	0	0	1.283294117647059	0.9620815221601602	PDPK1;TP53
SMAD2 SMAD3 SMAD4 Heterotrimer Regulates Transcription	2/36	0.47250978542653344	0.7455035207070164	0	0	1.283294117647059	0.9620815221601602	E2F4;MAPK3
NRAGE Signals Death Through JNK	3/59	0.4818572996202952	0.7587832220682009	0	0	1.168703007518797	0.853278559507662	NET1;TIAM1;NGFR
Keratinization	10/217	0.48201840653684996	0.7587832220682009	0	0	1.0539981835303034	0.7691793930169294	CELA2A;CAPNS1;KRT27;KRT24;KRT7;KAZN;KRT77;CAPN1;KRT75;KLK8
Gap Junction Assembly	2/37	0.4869344781179637	0.7597622794111945	0	0	1.2465632653061225	0.8970589708710037	GJA1;TUBB1
Gene and Protein Expression by JAK-STAT Signaling After Interleukin-12 Stimulation	2/37	0.4869344781179637	0.7597622794111945	0	0	1.2465632653061225	0.8970589708710037	CA1;SERPINB2
Regulation of TP53 Expression and Degradation	2/37	0.4869344781179637	0.7597622794111945	0	0	1.2465632653061225	0.8970589708710037	PDPK1;TP53
mRNA Decay by 5' to 3' Exoribonuclease	1/15	0.48974604485786344	0.7597622794111945	0	0	1.5581376386170906	1.1123050641746146	DDX6
Activation of BAD and Translocation to Mitochondria	1/15	0.48974604485786344	0.7597622794111945	0	0	1.5581376386170906	1.1123050641746146	BCL2
Diseases Associated With Glycosylation Precursor Biosynthesis	1/15	0.48974604485786344	0.7597622794111945	0	0	1.5581376386170906	1.1123050641746146	GFPT1
IRAK2 Mediated Activation of TAK1 Complex Upon TLR7 8 or 9 Stimulation	1/15	0.48974604485786344	0.7597622794111945	0	0	1.5581376386170906	1.1123050641746146	LY96
Negative Regulation of FLT3	1/15	0.48974604485786344	0.7597622794111945	0	0	1.5581376386170906	1.1123050641746146	PTPRJ
Negative Regulation of TCF-dependent Signaling by WNT Ligand Antagonists	1/15	0.48974604485786344	0.7597622794111945	0	0	1.5581376386170906	1.1123050641746146	KREMEN2
Organic Cation Anion Zwitterion Transport	1/15	0.48974604485786344	0.7597622794111945	0	0	1.5581376386170906	1.1123050641746146	SLC22A6
Regulation of Innate Immune Responses to Cytosolic DNA	1/15	0.48974604485786344	0.7597622794111945	0	0	1.5581376386170906	1.1123050641746146	NLRP4
Response of EIF2AK1 (HRI) to Heme Deficiency	1/15	0.48974604485786344	0.7597622794111945	0	0	1.5581376386170906	1.1123050641746146	ASNS
SARS-CoV-2 Targets Host Intracellular Signalling and Regulatory Pathways	1/15	0.48974604485786344	0.7597622794111945	0	0	1.5581376386170906	1.1123050641746146	PDPK1
Phase I - Functionalization of Compounds	5/105	0.4903814409968121	0.7598998918456731	0	0	1.0907683486238533	0.7772506997879423	POMC;CYP1A2;CMBL;CES1;PTGS1
Diseases of Metabolism	12/264	0.4911485906815636	0.7602411370238011	0	0	1.0388659510046794	0.7386425924701916	POMC;GCLC;VCAN;BTD;SFTPA2;SI;NCAN;GFPT1;CSF2RB;SFTPA1;OPLAH;CSF2RA
Disease	94/2131	0.4921632213358256	0.7609642688062265	0	0	1.0069675248013914	0.7138844577667645	ITGB1;APP;NCAN;ITGB3;NR3C1;FGF1;OPLAH;SLC6A2;FGF2;SLC6A3;FGF4;IKBKB;GJA1;CAPNS1;RPS19;CTSL;C1QBP;TUBB1;C3AR1;CAPN1;LRRFIP1;IL6R;GOLGA7;SKP1;FGB;MED1;FGA;ITGA4;NUP210;PDPK1;IL1R1;SIGMAR1;FGG;HLA-B;HLA-C;GP1BA;GAB2;HLA-A;KREMEN2;HLA-F;HLA-G;RBX1;HLA-E;ACE2;ANO1;VCAN;BTD;IL1B;AKT1S1;SERPING1;MASP2;TP53;CFTR;LTF;SFTPA2;SLC1A1;PSEN2;LY96;CXCR4;CSF2RB;PSEN1;CSF2RA;EGFR;ANAPC11;NCSTN;ERBB3;SI;CD19;E2F2;NLRP3;E2F3;MAPK3;NTRK2;SLC35A1;NTRK3;GFPT1;PTPN12;MAPK14;ESR1;NFKB1;NFKB2;NFKBIA;SLC2A9;POMC;IL6;GCLC;CD4;RPS28;FXYD3;GNAS;GRB2;SFTPA1;MYD88;BCL2L1
Glycerophospholipid Biosynthesis	6/128	0.49295202023520057	0.761337009029921	0	0	1.072876475127515	0.7588921277215694	PLA2G12A;PLA2G2E;PLA2G2A;PLA2G6;MGLL;ETNPPL
Regulation of Ornithine Decarboxylase (ODC)	2/38	0.5011100439859026	0.7722205777609807	0	0	1.2118730158730158	0.8373188815644309	ODC1;AZIN1
Triglyceride Metabolism	2/38	0.5011100439859026	0.7722205777609807	0	0	1.2118730158730158	0.8373188815644309	PLIN3;MGLL
Regulation of PTEN Gene Transcription	3/61	0.504167912515918	0.7760724234741151	0	0	1.1282845419395566	0.7727010500751447	PPARG;TP53;MAPK3
Leishmania Infection	11/245	0.5116977228816987	0.7791496041181843	0	0	1.0253400051321528	0.686999554268455	APP;IL6;IL1B;C3AR1;GNAS;NLRP3;GRB2;MAPK14;NFKB1;NFKB2;MAPK3
Parasitic Infection Pathways	11/245	0.5116977228816987	0.7791496041181843	0	0	1.0253400051321528	0.686999554268455	APP;IL6;IL1B;C3AR1;GNAS;NLRP3;GRB2;MAPK14;NFKB1;NFKB2;MAPK3
cGMP Effects	1/16	0.5121374238263396	0.7791496041181843	0	0	1.454185692541857	0.9730862194486606	KCNMA1
Elevation of Cytosolic Ca2+ Levels	1/16	0.5121374238263396	0.7791496041181843	0	0	1.454185692541857	0.9730862194486606	TRPC6
Heme Degradation	1/16	0.5121374238263396	0.7791496041181843	0	0	1.454185692541857	0.9730862194486606	ALB
InlB-mediated Entry of Listeria Monocytogenes Into Host Cell	1/16	0.5121374238263396	0.7791496041181843	0	0	1.454185692541857	0.9730862194486606	GRB2
Regulation of KIT Signaling	1/16	0.5121374238263396	0.7791496041181843	0	0	1.454185692541857	0.9730862194486606	GRB2
STING Mediated Induction of Host Immune Responses	1/16	0.5121374238263396	0.7791496041181843	0	0	1.454185692541857	0.9730862194486606	NLRP4
TRAF6-mediated Induction of TAK1 Complex Within TLR4 Complex	1/16	0.5121374238263396	0.7791496041181843	0	0	1.454185692541857	0.9730862194486606	LY96
Transcription of E2F Targets Under Neg Control by P107 (RBL1) and P130 (RBL2) in Complex With HDAC1	1/16	0.5121374238263396	0.7791496041181843	0	0	1.454185692541857	0.9730862194486606	E2F4
Glycosphingolipid Catabolism	2/39	0.5150305778767903	0.7791496041181843	0	0	1.179057915057915	0.7823391258795135	SUMF2;SUMF1
Mitophagy	2/39	0.5150305778767903	0.7791496041181843	0	0	1.179057915057915	0.7823391258795135	TOMM5;ATG5
Ovarian Tumor Domain Proteases	2/39	0.5150305778767903	0.7791496041181843	0	0	1.179057915057915	0.7823391258795135	ESR1;TP53
Cellular Response to Hypoxia	3/62	0.5151356015716629	0.7791496041181843	0	0	1.1091028972578831	0.7356958001649765	EGLN1;EPO;RBX1
Kinesins	3/62	0.5151356015716629	0.7791496041181843	0	0	1.1091028972578831	0.7356958001649765	KLC3;KLC2;TUBB1
RHO GTPases Activate PKNs	3/62	0.5151356015716629	0.7791496041181843	0	0	1.1091028972578831	0.7356958001649765	AR;PDPK1;PPP1R12B
Signaling by Nuclear Receptors	12/270	0.5227524185657678	0.7898107193548014	0	0	1.0143836537168975	0.6579772324136746	MED1;PDPK1;RDH16;ANGPTL3;AKR1C3;BCL2;PGR;CTSD;ESR1;EGFR;PPARD;MAPK3
Vpu Mediated Degradation of CD4	2/40	0.5286911697333185	0.7967487230211943	0	0	1.14796992481203	0.7316595703055657	CD4;SKP1
Formation of Senescence-Associated Heterochromatin Foci (SAHF)	1/17	0.5335472744512968	0.7967487230211943	0	0	1.3632277397260273	0.8563900269827475	TP53
Metabolism of Folate and Pterines	1/17	0.5335472744512968	0.7967487230211943	0	0	1.3632277397260273	0.8563900269827475	FPGS
PKA Activation in Glucagon Signalling	1/17	0.5335472744512968	0.7967487230211943	0	0	1.3632277397260273	0.8563900269827475	GNAS
Platelet Sensitization by LDL	1/17	0.5335472744512968	0.7967487230211943	0	0	1.3632277397260273	0.8563900269827475	MAPK14
Protein Methylation	1/17	0.5335472744512968	0.7967487230211943	0	0	1.3632277397260273	0.8563900269827475	METTL10
Regulation of MITF-M-dependent Genes Involved in Cell Cycle and Proliferation	1/17	0.5335472744512968	0.7967487230211943	0	0	1.3632277397260273	0.8563900269827475	MITF
Regulation of MITF-M-dependent Genes Involved in Lysosome Biogenesis and Autophagy	1/17	0.5335472744512968	0.7967487230211943	0	0	1.3632277397260273	0.8563900269827475	MITF
Signaling by Activin	1/17	0.5335472744512968	0.7967487230211943	0	0	1.3632277397260273	0.8563900269827475	MAPK3
Specification of the Neural Plate Border	1/17	0.5335472744512968	0.7967487230211943	0	0	1.3632277397260273	0.8563900269827475	FGF4
Platelet Homeostasis	4/87	0.5336496842681524	0.7967487230211943	0	0	1.0510771608771856	0.6600929350494883	TRPC6;KCNMA1;GNAS;MAPK14
Mitotic Spindle Checkpoint	5/111	0.5398564684288185	0.8050235924993908	0	0	1.0287021810628354	0.6341454901337371	APITD1;CENPL;BUB1;ITGB3BP;ANAPC11
Diseases Associated With Glycosaminoglycan Metabolism	2/41	0.5420878291938344	0.8050235924993908	0	0	1.1184761904761904	0.6848734434036354	VCAN;NCAN
MET Promotes Cell Motility	2/41	0.5420878291938344	0.8050235924993908	0	0	1.1184761904761904	0.6848734434036354	ITGB1;GRB2
RET Signaling	2/41	0.5420878291938344	0.8050235924993908	0	0	1.1184761904761904	0.6848734434036354	GRB2;GAB2
SARS-CoV-1 Modulates Host Translation Machinery	2/41	0.5420878291938344	0.8050235924993908	0	0	1.1184761904761904	0.6848734434036354	RPS28;RPS19
TNFR2 Non-Canonical NF-kB Pathway	4/88	0.5427348983168763	0.8051243422203395	0	0	1.0385097910871106	0.6346689490187885	TNFRSF25;TNF;SKP1;NFKB2
MITF-M-regulated Melanocyte Development	6/136	0.5524726671322051	0.8132267712503679	0	0	1.0064293915040183	0.5971662059911833	POMC;CEACAM1;BCL2;MITF;MAPK14;MAPK3
Zygotic Genome Activation (ZGA)	1/18	0.5540185751173887	0.8132267712503679	0	0	1.2829707225355895	0.7576674227190496	TP53
Activation of IRF3, IRF7 Mediated by TBK1, IKK? (IKBKE)	1/18	0.5540185751173887	0.8132267712503679	0	0	1.2829707225355895	0.7576674227190496	LY96
Crosslinking of Collagen Fibrils	1/18	0.5540185751173887	0.8132267712503679	0	0	1.2829707225355895	0.7576674227190496	PXDN
Formation of Definitive Endoderm	1/18	0.5540185751173887	0.8132267712503679	0	0	1.2829707225355895	0.7576674227190496	CXCR4
Formation of the Nephric Duct	1/18	0.5540185751173887	0.8132267712503679	0	0	1.2829707225355895	0.7576674227190496	FGF2
Mitochondrial Unfolded Protein Response (UPRmt)	1/18	0.5540185751173887	0.8132267712503679	0	0	1.2829707225355895	0.7576674227190496	ESR1
RNA Polymerase III Chain Elongation	1/18	0.5540185751173887	0.8132267712503679	0	0	1.2829707225355895	0.7576674227190496	POLR3F
Recycling of Bile Acids and Salts	1/18	0.5540185751173887	0.8132267712503679	0	0	1.2829707225355895	0.7576674227190496	ALB
FBXL7 Down-Regulates AURKA During Mitotic Entry and in Early Mitosis	2/42	0.5552174143284886	0.8132267712503679	0	0	1.0904571428571428	0.6416200806154668	SKP1;RBX1
GSK3B and BTRC CUL1-mediated-degradation of NFE2L2	2/42	0.5552174143284886	0.8132267712503679	0	0	1.0904571428571428	0.6416200806154668	SKP1;RBX1
Regulation of MITF-M-dependent Genes Involved in Pigmentation	2/42	0.5552174143284886	0.8132267712503679	0	0	1.0904571428571428	0.6416200806154668	MITF;MAPK14
G2 M Transition	8/184	0.5605385806899984	0.8201564496411556	0	0	0.991055549743697	0.5736796467207804	PPME1;ODF2;TUBB1;HMMR;PPP1R12B;TP53;SKP1;RBX1
ADORA2B Mediated Anti-Inflammatory Cytokines Production	2/43	0.568077564939707	0.8219520307159354	0	0	1.0638048780487805	0.6015787985947618	IL6;GNAS
Aggrephagy	2/43	0.568077564939707	0.8219520307159354	0	0	1.0638048780487805	0.6015787985947618	TUBB1;CFTR
Aspirin ADME	2/43	0.568077564939707	0.8219520307159354	0	0	1.0638048780487805	0.6015787985947618	ALB;CES1
Signaling by SCF-KIT	2/43	0.568077564939707	0.8219520307159354	0	0	1.0638048780487805	0.6015787985947618	GRB2;GAB2
Activation of HOX Genes During Differentiation	4/91	0.5694298706931413	0.8219520307159354	0	0	1.0025411120327579	0.564550595675606	HOXD1;HOXB1;HOXD3;HOXA4
Activation of Anterior HOX Genes in Hindbrain Development During Early Embryogenesis	4/91	0.5694298706931413	0.8219520307159354	0	0	1.0025411120327579	0.564550595675606	HOXD1;HOXB1;HOXD3;HOXA4
Mitochondrial Translation Elongation	4/91	0.5694298706931413	0.8219520307159354	0	0	1.0025411120327579	0.564550595675606	MRPL47;MRPL32;MRPL11;MRPL22
Mitochondrial Translation Initiation	4/91	0.5694298706931413	0.8219520307159354	0	0	1.0025411120327579	0.564550595675606	MRPL47;MRPL32;MRPL11;MRPL22
Mitochondrial Translation Termination	4/91	0.5694298706931413	0.8219520307159354	0	0	1.0025411120327579	0.564550595675606	MRPL47;MRPL32;MRPL11;MRPL22
NFE2L2 Regulating Anti-Oxidant Detoxification Enzymes	1/19	0.5735924243125592	0.8219520307159354	0	0	1.2116311516996447	0.6734684515872618	GCLC
Nicotinamide Salvaging	1/19	0.5735924243125592	0.8219520307159354	0	0	1.2116311516996447	0.6734684515872618	PTGS2
Other Semaphorin Interactions	1/19	0.5735924243125592	0.8219520307159354	0	0	1.2116311516996447	0.6734684515872618	ITGB1
Prostacyclin Signalling Through Prostacyclin Receptor	1/19	0.5735924243125592	0.8219520307159354	0	0	1.2116311516996447	0.6734684515872618	GNAS
RHO GTPases Activate ROCKs	1/19	0.5735924243125592	0.8219520307159354	0	0	1.2116311516996447	0.6734684515872618	PPP1R12B
RHO GTPases Activate CIT	1/19	0.5735924243125592	0.8219520307159354	0	0	1.2116311516996447	0.6734684515872618	PPP1R12B
SARS-CoV-1 Targets Host Intracellular Signalling and Regulatory Pathways	1/19	0.5735924243125592	0.8219520307159354	0	0	1.2116311516996447	0.6734684515872618	PDPK1
Scavenging by Class A Receptors	1/19	0.5735924243125592	0.8219520307159354	0	0	1.2116311516996447	0.6734684515872618	COLEC11
TICAM1, RIP1-mediated IKK Complex Recruitment	1/19	0.5735924243125592	0.8219520307159354	0	0	1.2116311516996447	0.6734684515872618	IKBKB
Transcription of E2F Targets Under Negative Control by DREAM Complex	1/19	0.5735924243125592	0.8219520307159354	0	0	1.2116311516996447	0.6734684515872618	E2F4
VEGFR2 Mediated Cell Proliferation	1/19	0.5735924243125592	0.8219520307159354	0	0	1.2116311516996447	0.6734684515872618	PDPK1
Cell-cell Junction Organization	4/92	0.5781331598284075	0.8276056561910262	0	0	0.9910965323336457	0.543072392002821	CLDN22;CDH5;CLDN17;ANGPTL4
EML4 and NUDC in Mitotic Spindle Formation	5/116	0.5793104288624904	0.8284377532087054	0	0	0.9821059591701794	0.5361481410346716	APITD1;TUBB1;CENPL;BUB1;ITGB3BP
Disorders of Transmembrane Transporters	7/164	0.5829747796941311	0.8328211138487588	0	0	0.9719745222929936	0.5244884871504855	SLC2A9;SLC35A1;NUP210;SLC1A1;SLC6A2;CFTR;SLC6A3
Asparagine N-linked Glycosylation	13/306	0.5865629355030556	0.8366954172469039	0	0	0.9669684616356972	0.5158537995750809	GRIA1;SLC35A1;LMAN2L;COG4;GFPT2;CTSZ;GFPT1;NPL;RENBP;TUBB1;TRIM13;CD59;CGA
Metabolism of Proteins	89/2067	0.5907819660092836	0.8366954172469039	0	0	0.9789826415442969	0.5152466442656028	APP;PARS2;CTSZ;NR3C1;MRPL32;GCSH;RPS19;METTL10;TUBB1;NARS2;CTSD;EARS2;SKP1;FGA;MME;NUP210;IGFBP4;IGFBP3;COG4;IGFBP2;FGG;HLA-B;MRPL47;MITF;HLA-A;RENBP;SUMF2;SUMF1;RBX1;BACE1;ACE2;AR;VCAN;NSMCE4A;TRIM13;SUCLG2;PPARG;TARS2;PGR;PPARA;TP53;CFTR;CES1;LTF;PAPPA2;GRIA1;LIPT2;LIPT1;SFTPA2;LMAN2L;SERPINC1;PROZ;CSF2RB;NPL;CSF2RA;FBXO41;MRPL11;CRHR2;NCSTN;OTOA;NLRP3;CD59;IGFBP7;IGFBP6;CGA;SLC35A1;ACE;ICMT;GFPT2;GFPT1;ESR1;PGA5;MRPL22;NFKB2;WARS2;NFKBIA;POMC;CYLD;IL6;RPS28;VNN2;RAET1G;LYPD6B;LEP;ALB;CNTN3;REN;CNTN4;SFTPA1
Aberrant Regulation of Mitotic Exit in Cancer Due to RB1 Defects	1/20	0.5923081227129161	0.8366954172469039	0	0	1.1478010093727469	0.6011358736083894	ANAPC11
Class I Peroxisomal Membrane Protein Import	1/20	0.5923081227129161	0.8366954172469039	0	0	1.1478010093727469	0.6011358736083894	PXMP4
Conversion From APC C Cdc20 to APC C Cdh1 in Late Anaphase	1/20	0.5923081227129161	0.8366954172469039	0	0	1.1478010093727469	0.6011358736083894	ANAPC11
Phosphorylation of the APC C	1/20	0.5923081227129161	0.8366954172469039	0	0	1.1478010093727469	0.6011358736083894	ANAPC11
Signaling by KIT in Disease	1/20	0.5923081227129161	0.8366954172469039	0	0	1.1478010093727469	0.6011358736083894	GRB2
Signaling by PDGFR in Disease	1/20	0.5923081227129161	0.8366954172469039	0	0	1.1478010093727469	0.6011358736083894	GRB2
Signaling by Phosphorylated Juxtamembrane, Extracellular and Kinase Domain KIT Mutants	1/20	0.5923081227129161	0.8366954172469039	0	0	1.1478010093727469	0.6011358736083894	GRB2
Synthesis of Leukotrienes (LT) and Eoxins (EX)	1/20	0.5923081227129161	0.8366954172469039	0	0	1.1478010093727469	0.6011358736083894	ALOX5
Vitamin B5 (Pantothenate) Metabolism	1/20	0.5923081227129161	0.8366954172469039	0	0	1.1478010093727469	0.6011358736083894	VNN2
